id;division_code;data_time;year;month;day;hour;datas;create_time;modify_time;calculate_time
4201000000002023041121;420100000000;2023-04-11 22:00:00;2023;4;11;21;"{""aqi"": 365, ""tag"": ""crawler"", ""level"": 6, ""a05024"": 78, ""a21004"": 23, ""a21005"": 0.6, ""a21026"": 9, ""a34002"": 472, ""a34004"": 132, ""V_a05024"": 78, ""V_a21004"": 23, ""V_a21005"": 0.6, ""V_a21026"": 9, ""V_a34002"": 472, ""V_a34004"": 132, ""v_a05024"": 78, ""v_a21004"": 23, ""v_a21005"": 0.6, ""v_a21026"": 9, ""v_a34002"": 472, ""v_a34004"": 132, ""main_pollutants"": [""a34002""]}";2023-04-11 22:51:38;2023-04-11 22:51:38;2023-04-11 21:00:00
4201000000002023041122;420100000000;2023-04-11 23:00:00;2023;4;11;22;"{""aqi"": 403, ""tag"": ""crawler"", ""level"": 6, ""a05024"": 71, ""a21004"": 25, ""a21005"": 0.6, ""a21026"": 10, ""a34002"": 503, ""a34004"": 136, ""V_a05024"": 71, ""V_a21004"": 25, ""V_a21005"": 0.6, ""V_a21026"": 10, ""V_a34002"": 503, ""V_a34004"": 136, ""v_a05024"": 71, ""v_a21004"": 25, ""v_a21005"": 0.6, ""v_a21026"": 10, ""v_a34002"": 503, ""v_a34004"": 136, ""main_pollutants"": [""a34002""]}";2023-04-11 23:51:35;2023-04-11 23:51:35;2023-04-11 22:00:00
4201000000002023041123;420100000000;2023-04-12 00:00:00;2023;4;11;23;"{""aqi"": 404, ""tag"": ""crawler"", ""level"": 6, ""a05024"": 68, ""a21004"": 26, ""a21005"": 0.5, ""a21026"": 8, ""a34002"": 504, ""a34004"": 136, ""V_a05024"": 68, ""V_a21004"": 26, ""V_a21005"": 0.5, ""V_a21026"": 8, ""V_a34002"": 504, ""V_a34004"": 136, ""v_a05024"": 68, ""v_a21004"": 26, ""v_a21005"": 0.5, ""v_a21026"": 8, ""v_a34002"": 504, ""v_a34004"": 136, ""main_pollutants"": [""a34002""]}";2023-04-12 00:51:36;2023-04-12 00:51:36;2023-04-11 23:00:00
4201000000002023041200;420100000000;2023-04-12 01:00:00;2023;4;12;"0";"{""aqi"": 383, ""tag"": ""crawler"", ""level"": 6, ""a05024"": 65, ""a21004"": 26, ""a21005"": 0.5, ""a21026"": 8, ""a34002"": 486, ""a34004"": 130, ""V_a05024"": 65, ""V_a21004"": 26, ""V_a21005"": 0.5, ""V_a21026"": 8, ""V_a34002"": 486, ""V_a34004"": 130, ""v_a05024"": 65, ""v_a21004"": 26, ""v_a21005"": 0.5, ""v_a21026"": 8, ""v_a34002"": 486, ""v_a34004"": 130, ""main_pollutants"": [""a34002""]}";2023-04-12 01:51:34;2023-04-12 01:51:34;2023-04-12 00:00:00
4201000000002023041201;420100000000;2023-04-12 02:00:00;2023;4;12;1;"{""aqi"": 363, ""tag"": ""crawler"", ""level"": 6, ""a05024"": 59, ""a21004"": 32, ""a21005"": 0.7, ""a21026"": 10, ""a34002"": 470, ""a34004"": 127, ""V_a05024"": 59, ""V_a21004"": 32, ""V_a21005"": 0.7, ""V_a21026"": 10, ""V_a34002"": 470, ""V_a34004"": 127, ""v_a05024"": 59, ""v_a21004"": 32, ""v_a21005"": 0.7, ""v_a21026"": 10, ""v_a34002"": 470, ""v_a34004"": 127, ""main_pollutants"": [""a34002""]}";2023-04-12 02:51:36;2023-04-12 02:51:36;2023-04-12 01:00:00
4201000000002023041202;420100000000;2023-04-12 03:00:00;2023;4;12;2;"{""aqi"": 343, ""tag"": ""crawler"", ""level"": 6, ""a05024"": 60, ""a21004"": 32, ""a21005"": 0.7, ""a21026"": 10, ""a34002"": 454, ""a34004"": 126, ""V_a05024"": 60, ""V_a21004"": 32, ""V_a21005"": 0.7, ""V_a21026"": 10, ""V_a34002"": 454, ""V_a34004"": 126, ""v_a05024"": 60, ""v_a21004"": 32, ""v_a21005"": 0.7, ""v_a21026"": 10, ""v_a34002"": 454, ""v_a34004"": 126, ""main_pollutants"": [""a34002""]}";2023-04-12 03:51:36;2023-04-12 03:51:36;2023-04-12 02:00:00
4201000000002023041203;420100000000;2023-04-12 04:00:00;2023;4;12;3;"{""aqi"": 318, ""tag"": ""crawler"", ""level"": 6, ""a05024"": 58, ""a21004"": 30, ""a21005"": 0.6, ""a21026"": 9, ""a34002"": 434, ""a34004"": 118, ""V_a05024"": 58, ""V_a21004"": 30, ""V_a21005"": 0.6, ""V_a21026"": 9, ""V_a34002"": 434, ""V_a34004"": 118, ""v_a05024"": 58, ""v_a21004"": 30, ""v_a21005"": 0.6, ""v_a21026"": 9, ""v_a34002"": 434, ""v_a34004"": 118, ""main_pollutants"": [""a34002""]}";2023-04-12 04:51:36;2023-04-12 04:51:36;2023-04-12 03:00:00
4201000000002023041204;420100000000;2023-04-12 05:00:00;2023;4;12;4;"{""aqi"": 286, ""tag"": ""crawler"", ""level"": 5, ""a05024"": 55, ""a21004"": 30, ""a21005"": 0.6, ""a21026"": 9, ""a34002"": 410, ""a34004"": 116, ""V_a05024"": 55, ""V_a21004"": 30, ""V_a21005"": 0.6, ""V_a21026"": 9, ""V_a34002"": 410, ""V_a34004"": 116, ""v_a05024"": 55, ""v_a21004"": 30, ""v_a21005"": 0.6, ""v_a21026"": 9, ""v_a34002"": 410, ""v_a34004"": 116, ""main_pollutants"": [""a34002""]}";2023-04-12 05:51:36;2023-04-12 05:51:36;2023-04-12 04:00:00
4201000000002023041205;420100000000;2023-04-12 06:00:00;2023;4;12;5;"{""aqi"": 270, ""tag"": ""crawler"", ""level"": 5, ""a05024"": 40, ""a21004"": 43, ""a21005"": 0.9, ""a21026"": 11, ""a34002"": 399, ""a34004"": 115, ""V_a05024"": 40, ""V_a21004"": 43, ""V_a21005"": 0.9, ""V_a21026"": 11, ""V_a34002"": 399, ""V_a34004"": 115, ""v_a05024"": 40, ""v_a21004"": 43, ""v_a21005"": 0.9, ""v_a21026"": 11, ""v_a34002"": 399, ""v_a34004"": 115, ""main_pollutants"": [""a34002""]}";2023-04-12 06:51:36;2023-04-12 06:51:36;2023-04-12 05:00:00
4201000000002023041206;420100000000;2023-04-12 07:00:00;2023;4;12;6;"{""aqi"": 265, ""tag"": ""crawler"", ""level"": 5, ""a05024"": 35, ""a21004"": 48, ""a21005"": 0.9, ""a21026"": 12, ""a34002"": 395, ""a34004"": 118, ""V_a05024"": 35, ""V_a21004"": 48, ""V_a21005"": 0.9, ""V_a21026"": 12, ""V_a34002"": 395, ""V_a34004"": 118, ""v_a05024"": 35, ""v_a21004"": 48, ""v_a21005"": 0.9, ""v_a21026"": 12, ""v_a34002"": 395, ""v_a34004"": 118, ""main_pollutants"": [""a34002""]}";2023-04-12 07:51:34;2023-04-12 07:51:34;2023-04-12 06:00:00
4201000000002023041207;420100000000;2023-04-12 08:00:00;2023;4;12;7;"{""aqi"": 270, ""tag"": ""crawler"", ""level"": 5, ""a05024"": 37, ""a21004"": 49, ""a21005"": 0.8, ""a21026"": 11, ""a34002"": 399, ""a34004"": 119, ""V_a05024"": 37, ""V_a21004"": 49, ""V_a21005"": 0.8, ""V_a21026"": 11, ""V_a34002"": 399, ""V_a34004"": 119, ""v_a05024"": 37, ""v_a21004"": 49, ""v_a21005"": 0.8, ""v_a21026"": 11, ""v_a34002"": 399, ""v_a34004"": 119, ""main_pollutants"": [""a34002""]}";2023-04-12 08:45:40;2023-04-12 08:45:40;2023-04-12 07:00:00
4201000000002023041208;420100000000;2023-04-12 09:00:00;2023;4;12;8;"{""aqi"": 260, ""tag"": ""crawler"", ""level"": 5, ""a05024"": 51, ""a21004"": 45, ""a21005"": 1.0, ""a21026"": 14, ""a34002"": 392, ""a34004"": 119, ""V_a05024"": 51, ""V_a21004"": 45, ""V_a21005"": 1.0, ""V_a21026"": 14, ""V_a34002"": 392, ""V_a34004"": 119, ""v_a05024"": 51, ""v_a21004"": 45, ""v_a21005"": 1.0, ""v_a21026"": 14, ""v_a34002"": 392, ""v_a34004"": 119, ""main_pollutants"": [""a34002""]}";2023-04-12 09:51:37;2023-04-12 09:51:37;2023-04-12 08:00:00
4201000000002023041209;420100000000;2023-04-12 10:00:00;2023;4;12;9;"{""aqi"": 219, ""tag"": ""crawler"", ""level"": 5, ""a05024"": 73, ""a21004"": 44, ""a21005"": 1.0, ""a21026"": 15, ""a34002"": 363, ""a34004"": 104, ""V_a05024"": 73, ""V_a21004"": 44, ""V_a21005"": 1.0, ""V_a21026"": 15, ""V_a34002"": 363, ""V_a34004"": 104, ""v_a05024"": 73, ""v_a21004"": 44, ""v_a21005"": 1.0, ""v_a21026"": 15, ""v_a34002"": 363, ""v_a34004"": 104, ""main_pollutants"": [""a34002""]}";2023-04-12 10:51:36;2023-04-12 10:51:36;2023-04-12 09:00:00
4201000000002023041210;420100000000;2023-04-12 11:00:00;2023;4;12;10;"{""aqi"": 174, ""tag"": ""crawler"", ""level"": 4, ""a05024"": 110, ""a21004"": 30, ""a21005"": 0.9, ""a21026"": 13, ""a34002"": 298, ""a34004"": 83, ""V_a05024"": 110, ""V_a21004"": 30, ""V_a21005"": 0.9, ""V_a21026"": 13, ""V_a34002"": 298, ""V_a34004"": 83, ""v_a05024"": 110, ""v_a21004"": 30, ""v_a21005"": 0.9, ""v_a21026"": 13, ""v_a34002"": 298, ""v_a34004"": 83, ""main_pollutants"": [""a34002""]}";2023-04-12 11:51:35;2023-04-12 11:51:35;2023-04-12 10:00:00
4201000000002023041211;420100000000;2023-04-12 12:00:00;2023;4;12;11;"{""aqi"": 139, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 145, ""a21004"": 22, ""a21005"": 0.9, ""a21026"": 12, ""a34002"": 228, ""a34004"": 73, ""V_a05024"": 145, ""V_a21004"": 22, ""V_a21005"": 0.9, ""V_a21026"": 12, ""V_a34002"": 228, ""V_a34004"": 73, ""v_a05024"": 145, ""v_a21004"": 22, ""v_a21005"": 0.9, ""v_a21026"": 12, ""v_a34002"": 228, ""v_a34004"": 73, ""main_pollutants"": [""a34002""]}";2023-04-12 12:51:38;2023-04-12 12:51:38;2023-04-12 11:00:00
4201000000002023041212;420100000000;2023-04-12 13:00:00;2023;4;12;12;"{""aqi"": 115, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 168, ""a21004"": 18, ""a21005"": 0.9, ""a21026"": 11, ""a34002"": 180, ""a34004"": 67, ""V_a05024"": 168, ""V_a21004"": 18, ""V_a21005"": 0.9, ""V_a21026"": 11, ""V_a34002"": 180, ""V_a34004"": 67, ""v_a05024"": 168, ""v_a21004"": 18, ""v_a21005"": 0.9, ""v_a21026"": 11, ""v_a34002"": 180, ""v_a34004"": 67, ""main_pollutants"": [""a34002""]}";2023-04-12 13:51:36;2023-04-12 13:51:36;2023-04-12 12:00:00
4201000000002023041213;420100000000;2023-04-12 14:00:00;2023;4;12;13;"{""aqi"": 110, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 182, ""a21004"": 16, ""a21005"": 0.9, ""a21026"": 10, ""a34002"": 170, ""a34004"": 68, ""V_a05024"": 182, ""V_a21004"": 16, ""V_a21005"": 0.9, ""V_a21026"": 10, ""V_a34002"": 170, ""V_a34004"": 68, ""v_a05024"": 182, ""v_a21004"": 16, ""v_a21005"": 0.9, ""v_a21026"": 10, ""v_a34002"": 170, ""v_a34004"": 68, ""main_pollutants"": [""a34002""]}";2023-04-12 14:51:37;2023-04-12 14:51:37;2023-04-12 13:00:00
4201000000002023041214;420100000000;2023-04-12 15:00:00;2023;4;12;14;"{""aqi"": 113, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 196, ""a21004"": 15, ""a21005"": 0.9, ""a21026"": 10, ""a34002"": 176, ""a34004"": 68, ""V_a05024"": 196, ""V_a21004"": 15, ""V_a21005"": 0.9, ""V_a21026"": 10, ""V_a34002"": 176, ""V_a34004"": 68, ""v_a05024"": 196, ""v_a21004"": 15, ""v_a21005"": 0.9, ""v_a21026"": 10, ""v_a34002"": 176, ""v_a34004"": 68, ""main_pollutants"": [""a34002""]}";2023-04-12 15:51:37;2023-04-12 15:51:37;2023-04-12 14:00:00
4201000000002023041215;420100000000;2023-04-12 16:00:00;2023;4;12;15;"{""aqi"": 108, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 193, ""a21004"": 14, ""a21005"": 0.8, ""a21026"": 9, ""a34002"": 166, ""a34004"": 60, ""V_a05024"": 193, ""V_a21004"": 14, ""V_a21005"": 0.8, ""V_a21026"": 9, ""V_a34002"": 166, ""V_a34004"": 60, ""v_a05024"": 193, ""v_a21004"": 14, ""v_a21005"": 0.8, ""v_a21026"": 9, ""v_a34002"": 166, ""v_a34004"": 60, ""main_pollutants"": [""a34002""]}";2023-04-12 16:51:37;2023-04-12 16:51:37;2023-04-12 15:00:00
4201000000002023041216;420100000000;2023-04-12 17:00:00;2023;4;12;16;"{""aqi"": 97, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 183, ""a21004"": 16, ""a21005"": 0.8, ""a21026"": 9, ""a34002"": 144, ""a34004"": 57, ""V_a05024"": 183, ""V_a21004"": 16, ""V_a21005"": 0.8, ""V_a21026"": 9, ""V_a34002"": 144, ""V_a34004"": 57, ""v_a05024"": 183, ""v_a21004"": 16, ""v_a21005"": 0.8, ""v_a21026"": 9, ""v_a34002"": 144, ""v_a34004"": 57, ""main_pollutants"": [""a34002""]}";2023-04-12 17:51:38;2023-04-12 17:51:38;2023-04-12 16:00:00
4201000000002023041217;420100000000;2023-04-12 18:00:00;2023;4;12;17;"{""aqi"": 91, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 160, ""a21004"": 22, ""a21005"": 0.8, ""a21026"": 8, ""a34002"": 132, ""a34004"": 53, ""V_a05024"": 160, ""V_a21004"": 22, ""V_a21005"": 0.8, ""V_a21026"": 8, ""V_a34002"": 132, ""V_a34004"": 53, ""v_a05024"": 160, ""v_a21004"": 22, ""v_a21005"": 0.8, ""v_a21026"": 8, ""v_a34002"": 132, ""v_a34004"": 53, ""main_pollutants"": [""a34002""]}";2023-04-12 18:51:34;2023-04-12 18:51:34;2023-04-12 17:00:00
4201000000002023041218;420100000000;2023-04-12 19:00:00;2023;4;12;18;"{""aqi"": 85, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 134, ""a21004"": 29, ""a21005"": 0.8, ""a21026"": 8, ""a34002"": 120, ""a34004"": 52, ""V_a05024"": 134, ""V_a21004"": 29, ""V_a21005"": 0.8, ""V_a21026"": 8, ""V_a34002"": 120, ""V_a34004"": 52, ""v_a05024"": 134, ""v_a21004"": 29, ""v_a21005"": 0.8, ""v_a21026"": 8, ""v_a34002"": 120, ""v_a34004"": 52, ""main_pollutants"": [""a34002""]}";2023-04-12 19:51:34;2023-04-12 19:51:34;2023-04-12 18:00:00
4201000000002023041219;420100000000;2023-04-12 20:00:00;2023;4;12;19;"{""aqi"": 81, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 113, ""a21004"": 29, ""a21005"": 0.9, ""a21026"": 9, ""a34002"": 111, ""a34004"": 50, ""V_a05024"": 113, ""V_a21004"": 29, ""V_a21005"": 0.9, ""V_a21026"": 9, ""V_a34002"": 111, ""V_a34004"": 50, ""v_a05024"": 113, ""v_a21004"": 29, ""v_a21005"": 0.9, ""v_a21026"": 9, ""v_a34002"": 111, ""v_a34004"": 50, ""main_pollutants"": [""a34002""]}";2023-04-12 20:51:35;2023-04-12 20:51:35;2023-04-12 19:00:00
4201000000002023041220;420100000000;2023-04-12 21:00:00;2023;4;12;20;"{""aqi"": 81, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 98, ""a21004"": 32, ""a21005"": 0.9, ""a21026"": 9, ""a34002"": 112, ""a34004"": 50, ""V_a05024"": 98, ""V_a21004"": 32, ""V_a21005"": 0.9, ""V_a21026"": 9, ""V_a34002"": 112, ""V_a34004"": 50, ""v_a05024"": 98, ""v_a21004"": 32, ""v_a21005"": 0.9, ""v_a21026"": 9, ""v_a34002"": 112, ""v_a34004"": 50, ""main_pollutants"": [""a34002""]}";2023-04-12 21:51:36;2023-04-12 21:51:36;2023-04-12 20:00:00
4201000000002023041221;420100000000;2023-04-12 22:00:00;2023;4;12;21;"{""aqi"": 85, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 98, ""a21004"": 32, ""a21005"": 0.9, ""a21026"": 9, ""a34002"": 120, ""a34004"": 51, ""V_a05024"": 98, ""V_a21004"": 32, ""V_a21005"": 0.9, ""V_a21026"": 9, ""V_a34002"": 120, ""V_a34004"": 51, ""v_a05024"": 98, ""v_a21004"": 32, ""v_a21005"": 0.9, ""v_a21026"": 9, ""v_a34002"": 120, ""v_a34004"": 51, ""main_pollutants"": [""a34002""]}";2023-04-12 22:51:35;2023-04-12 22:51:35;2023-04-12 21:00:00
4201000000002023041222;420100000000;2023-04-12 23:00:00;2023;4;12;22;"{""aqi"": 92, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 109, ""a21004"": 24, ""a21005"": 0.9, ""a21026"": 9, ""a34002"": 134, ""a34004"": 53, ""V_a05024"": 109, ""V_a21004"": 24, ""V_a21005"": 0.9, ""V_a21026"": 9, ""V_a34002"": 134, ""V_a34004"": 53, ""v_a05024"": 109, ""v_a21004"": 24, ""v_a21005"": 0.9, ""v_a21026"": 9, ""v_a34002"": 134, ""v_a34004"": 53, ""main_pollutants"": [""a34002""]}";2023-04-12 23:45:40;2023-04-12 23:45:40;2023-04-12 22:00:00
4201000000002023041223;420100000000;2023-04-13 00:00:00;2023;4;12;23;"{""aqi"": 104, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 110, ""a21004"": 23, ""a21005"": 0.9, ""a21026"": 10, ""a34002"": 157, ""a34004"": 59, ""V_a05024"": 110, ""V_a21004"": 23, ""V_a21005"": 0.9, ""V_a21026"": 10, ""V_a34002"": 157, ""V_a34004"": 59, ""v_a05024"": 110, ""v_a21004"": 23, ""v_a21005"": 0.9, ""v_a21026"": 10, ""v_a34002"": 157, ""v_a34004"": 59, ""main_pollutants"": [""a34002""]}";2023-04-13 00:51:35;2023-04-13 00:51:35;2023-04-12 23:00:00
4201000000002023041300;420100000000;2023-04-13 01:00:00;2023;4;13;"0";"{""aqi"": 114, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 106, ""a21004"": 23, ""a21005"": 0.9, ""a21026"": 11, ""a34002"": 177, ""a34004"": 62, ""V_a05024"": 106, ""V_a21004"": 23, ""V_a21005"": 0.9, ""V_a21026"": 11, ""V_a34002"": 177, ""V_a34004"": 62, ""v_a05024"": 106, ""v_a21004"": 23, ""v_a21005"": 0.9, ""v_a21026"": 11, ""v_a34002"": 177, ""v_a34004"": 62, ""main_pollutants"": [""a34002""]}";2023-04-13 01:51:36;2023-04-13 01:51:36;2023-04-13 00:00:00
4201000000002023041301;420100000000;2023-04-13 02:00:00;2023;4;13;1;"{""aqi"": 122, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 98, ""a21004"": 26, ""a21005"": 0.9, ""a21026"": 11, ""a34002"": 193, ""a34004"": 62, ""V_a05024"": 98, ""V_a21004"": 26, ""V_a21005"": 0.9, ""V_a21026"": 11, ""V_a34002"": 193, ""V_a34004"": 62, ""v_a05024"": 98, ""v_a21004"": 26, ""v_a21005"": 0.9, ""v_a21026"": 11, ""v_a34002"": 193, ""v_a34004"": 62, ""main_pollutants"": [""a34002""]}";2023-04-13 02:51:34;2023-04-13 02:51:34;2023-04-13 01:00:00
4201000000002023041302;420100000000;2023-04-13 03:00:00;2023;4;13;2;"{""aqi"": 126, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 96, ""a21004"": 25, ""a21005"": 0.9, ""a21026"": 10, ""a34002"": 202, ""a34004"": 62, ""V_a05024"": 96, ""V_a21004"": 25, ""V_a21005"": 0.9, ""V_a21026"": 10, ""V_a34002"": 202, ""V_a34004"": 62, ""v_a05024"": 96, ""v_a21004"": 25, ""v_a21005"": 0.9, ""v_a21026"": 10, ""v_a34002"": 202, ""v_a34004"": 62, ""main_pollutants"": [""a34002""]}";2023-04-13 03:51:36;2023-04-13 03:51:36;2023-04-13 02:00:00
4201000000002023041303;420100000000;2023-04-13 04:00:00;2023;4;13;3;"{""aqi"": 125, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 86, ""a21004"": 26, ""a21005"": 0.9, ""a21026"": 9, ""a34002"": 200, ""a34004"": 61, ""V_a05024"": 86, ""V_a21004"": 26, ""V_a21005"": 0.9, ""V_a21026"": 9, ""V_a34002"": 200, ""V_a34004"": 61, ""v_a05024"": 86, ""v_a21004"": 26, ""v_a21005"": 0.9, ""v_a21026"": 9, ""v_a34002"": 200, ""v_a34004"": 61, ""main_pollutants"": [""a34002""]}";2023-04-13 04:51:36;2023-04-13 04:51:36;2023-04-13 03:00:00
4201000000002023041304;420100000000;2023-04-13 05:00:00;2023;4;13;4;"{""aqi"": 124, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 84, ""a21004"": 24, ""a21005"": 0.9, ""a21026"": 9, ""a34002"": 197, ""a34004"": 57, ""V_a05024"": 84, ""V_a21004"": 24, ""V_a21005"": 0.9, ""V_a21026"": 9, ""V_a34002"": 197, ""V_a34004"": 57, ""v_a05024"": 84, ""v_a21004"": 24, ""v_a21005"": 0.9, ""v_a21026"": 9, ""v_a34002"": 197, ""v_a34004"": 57, ""main_pollutants"": [""a34002""]}";2023-04-13 05:51:35;2023-04-13 05:51:35;2023-04-13 04:00:00
4201000000002023041305;420100000000;2023-04-13 06:00:00;2023;4;13;5;"{""aqi"": 118, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 72, ""a21004"": 28, ""a21005"": 0.9, ""a21026"": 8, ""a34002"": 185, ""a34004"": 57, ""V_a05024"": 72, ""V_a21004"": 28, ""V_a21005"": 0.9, ""V_a21026"": 8, ""V_a34002"": 185, ""V_a34004"": 57, ""v_a05024"": 72, ""v_a21004"": 28, ""v_a21005"": 0.9, ""v_a21026"": 8, ""v_a34002"": 185, ""v_a34004"": 57, ""main_pollutants"": [""a34002""]}";2023-04-13 06:51:35;2023-04-13 06:51:35;2023-04-13 05:00:00
4201000000002023041306;420100000000;2023-04-13 07:00:00;2023;4;13;6;"{""aqi"": 112, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 57, ""a21004"": 34, ""a21005"": 1.0, ""a21026"": 7, ""a34002"": 174, ""a34004"": 55, ""V_a05024"": 57, ""V_a21004"": 34, ""V_a21005"": 1.0, ""V_a21026"": 7, ""V_a34002"": 174, ""V_a34004"": 55, ""v_a05024"": 57, ""v_a21004"": 34, ""v_a21005"": 1.0, ""v_a21026"": 7, ""v_a34002"": 174, ""v_a34004"": 55, ""main_pollutants"": [""a34002""]}";2023-04-13 07:51:36;2023-04-13 07:51:36;2023-04-13 06:00:00
4201000000002023041307;420100000000;2023-04-13 08:00:00;2023;4;13;7;"{""aqi"": 111, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 39, ""a21004"": 48, ""a21005"": 1.3, ""a21026"": 8, ""a34002"": 172, ""a34004"": 61, ""V_a05024"": 39, ""V_a21004"": 48, ""V_a21005"": 1.3, ""V_a21026"": 8, ""V_a34002"": 172, ""V_a34004"": 61, ""v_a05024"": 39, ""v_a21004"": 48, ""v_a21005"": 1.3, ""v_a21026"": 8, ""v_a34002"": 172, ""v_a34004"": 61, ""main_pollutants"": [""a34002""]}";2023-04-13 08:51:37;2023-04-13 08:51:37;2023-04-13 07:00:00
4201000000002023041308;420100000000;2023-04-13 09:00:00;2023;4;13;8;"{""aqi"": 105, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 38, ""a21004"": 47, ""a21005"": 1.3, ""a21026"": 8, ""a34002"": 160, ""a34004"": 59, ""V_a05024"": 38, ""V_a21004"": 47, ""V_a21005"": 1.3, ""V_a21026"": 8, ""V_a34002"": 160, ""V_a34004"": 59, ""v_a05024"": 38, ""v_a21004"": 47, ""v_a21005"": 1.3, ""v_a21026"": 8, ""v_a34002"": 160, ""v_a34004"": 59, ""main_pollutants"": [""a34002""]}";2023-04-13 09:51:35;2023-04-13 09:51:35;2023-04-13 08:00:00
4201000000002023041309;420100000000;2023-04-13 10:00:00;2023;4;13;9;"{""aqi"": 96, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 32, ""a21004"": 50, ""a21005"": 1.3, ""a21026"": 7, ""a34002"": 142, ""a34004"": 56, ""V_a05024"": 32, ""V_a21004"": 50, ""V_a21005"": 1.3, ""V_a21026"": 7, ""V_a34002"": 142, ""V_a34004"": 56, ""v_a05024"": 32, ""v_a21004"": 50, ""v_a21005"": 1.3, ""v_a21026"": 7, ""v_a34002"": 142, ""v_a34004"": 56, ""main_pollutants"": [""a34002""]}";2023-04-13 10:51:36;2023-04-13 10:51:36;2023-04-13 09:00:00
4201000000002023041310;420100000000;2023-04-13 11:00:00;2023;4;13;10;"{""aqi"": 85, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 40, ""a21004"": 42, ""a21005"": 1.3, ""a21026"": 7, ""a34002"": 120, ""a34004"": 55, ""V_a05024"": 40, ""V_a21004"": 42, ""V_a21005"": 1.3, ""V_a21026"": 7, ""V_a34002"": 120, ""V_a34004"": 55, ""v_a05024"": 40, ""v_a21004"": 42, ""v_a21005"": 1.3, ""v_a21026"": 7, ""v_a34002"": 120, ""v_a34004"": 55, ""main_pollutants"": [""a34002""]}";2023-04-13 11:51:36;2023-04-13 11:51:36;2023-04-13 10:00:00
4201000000002023041311;420100000000;2023-04-13 12:00:00;2023;4;13;11;"{""aqi"": 72, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 55, ""a21004"": 33, ""a21005"": 1.2, ""a21026"": 7, ""a34002"": 93, ""a34004"": 49, ""V_a05024"": 55, ""V_a21004"": 33, ""V_a21005"": 1.2, ""V_a21026"": 7, ""V_a34002"": 93, ""V_a34004"": 49, ""v_a05024"": 55, ""v_a21004"": 33, ""v_a21005"": 1.2, ""v_a21026"": 7, ""v_a34002"": 93, ""v_a34004"": 49, ""main_pollutants"": [""a34002""]}";2023-04-13 12:51:35;2023-04-13 12:51:35;2023-04-13 11:00:00
4201000000002023041312;420100000000;2023-04-13 13:00:00;2023;4;13;12;"{""aqi"": 69, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 59, ""a21004"": 31, ""a21005"": 1.1, ""a21026"": 6, ""a34002"": 87, ""a34004"": 41, ""V_a05024"": 59, ""V_a21004"": 31, ""V_a21005"": 1.1, ""V_a21026"": 6, ""V_a34002"": 87, ""V_a34004"": 41, ""v_a05024"": 59, ""v_a21004"": 31, ""v_a21005"": 1.1, ""v_a21026"": 6, ""v_a34002"": 87, ""v_a34004"": 41, ""main_pollutants"": [""a34002""]}";2023-04-13 13:51:35;2023-04-13 13:51:35;2023-04-13 12:00:00
4201000000002023041313;420100000000;2023-04-13 14:00:00;2023;4;13;13;"{""aqi"": 60, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 60, ""a21004"": 27, ""a21005"": 1.0, ""a21026"": 6, ""a34002"": 69, ""a34004"": 39, ""V_a05024"": 60, ""V_a21004"": 27, ""V_a21005"": 1.0, ""V_a21026"": 6, ""V_a34002"": 69, ""V_a34004"": 39, ""v_a05024"": 60, ""v_a21004"": 27, ""v_a21005"": 1.0, ""v_a21026"": 6, ""v_a34002"": 69, ""v_a34004"": 39, ""main_pollutants"": [""a34002""]}";2023-04-13 14:51:36;2023-04-13 14:51:36;2023-04-13 13:00:00
